file,roi,corrtype,hemi,cb_idx,nvoxels,t
perm_vsm4_V1v_bilat_pearson_tstat1.nii,V1v,pearson,bilat,7.0,32,11.05
perm_vsm4_V1v_bilat_pearson_tstat1.nii,V1v,pearson,bilat,8.0,67,8.17
perm_vsm4_V1v_bilat_pearson_tstat1.nii,V1v,pearson,bilat,9.0,17,9.72
perm_vsm4_V1v_bilat_pearson_tstat1.nii,V1v,pearson,bilat,10.0,38,8.38
perm_vsm4_V1v_lh_partial_tstat1.nii,V1v,partial,lh,0.0,901616,0.06
perm_vsm4_V1v_lh_partial_tstat1.nii,V1v,partial,lh,1.0,75,4.93
perm_vsm4_V1v_lh_partial_tstat1.nii,V1v,partial,lh,2.0,159,3.93
perm_vsm4_V1v_lh_partial_tstat1.nii,V1v,partial,lh,3.0,183,4.41
perm_vsm4_V1v_lh_partial_tstat1.nii,V1v,partial,lh,4.0,159,4.13
perm_vsm4_V1v_lh_partial_tstat1.nii,V1v,partial,lh,5.0,159,4.72
perm_vsm4_V1v_lh_partial_tstat1.nii,V1v,partial,lh,6.0,124,3.91
perm_vsm4_V1v_lh_partial_tstat1.nii,V1v,partial,lh,7.0,32,4.54
perm_vsm4_V1v_lh_partial_tstat1.nii,V1v,partial,lh,8.0,67,3.67
perm_vsm4_V1v_lh_partial_tstat1.nii,V1v,partial,lh,9.0,17,4.01
perm_vsm4_V1v_lh_partial_tstat1.nii,V1v,partial,lh,10.0,38,3.07
perm_vsm4_V1v_rh_partial_tstat1.nii,V1v,partial,rh,0.0,901616,0.06
perm_vsm4_V1v_rh_partial_tstat1.nii,V1v,partial,rh,1.0,75,5.47
perm_vsm4_V1v_rh_partial_tstat1.nii,V1v,partial,rh,2.0,159,4.95
perm_vsm4_V1v_rh_partial_tstat1.nii,V1v,partial,rh,3.0,183,4.03
perm_vsm4_V1v_rh_partial_tstat1.nii,V1v,partial,rh,4.0,159,4.78
perm_vsm4_V1v_rh_partial_tstat1.nii,V1v,partial,rh,5.0,159,3.78
perm_vsm4_V1v_rh_partial_tstat1.nii,V1v,partial,rh,6.0,124,5.69
perm_vsm4_V1v_rh_partial_tstat1.nii,V1v,partial,rh,7.0,32,5.37
perm_vsm4_V1v_rh_partial_tstat1.nii,V1v,partial,rh,8.0,67,3.78
perm_vsm4_V1v_rh_partial_tstat1.nii,V1v,partial,rh,9.0,17,4.51
perm_vsm4_V1v_rh_partial_tstat1.nii,V1v,partial,rh,10.0,38,4.13
perm_vsm4_V2d_lh_pearson_tstat1.nii,V2d,pearson,lh,0.0,901616,0.10
perm_vsm4_V2d_lh_pearson_tstat1.nii,V2d,pearson,lh,1.0,75,10.31
perm_vsm4_V2d_lh_pearson_tstat1.nii,V2d,pearson,lh,2.0,159,11.62
perm_vsm4_V2d_lh_pearson_tstat1.nii,V2d,pearson,lh,3.0,183,10.82
perm_vsm4_V2d_lh_pearson_tstat1.nii,V2d,pearson,lh,4.0,159,8.60
perm_vsm4_V2d_lh_pearson_tstat1.nii,V2d,pearson,lh,5.0,159,11.65
perm_vsm4_V2d_lh_pearson_tstat1.nii,V2d,pearson,lh,6.0,124,12.10
perm_vsm4_V2d_lh_pearson_tstat1.nii,V2d,pearson,lh,7.0,32,10.67
perm_vsm4_V2d_lh_pearson_tstat1.nii,V2d,pearson,lh,8.0,67,8.06
perm_vsm4_V2d_lh_pearson_tstat1.nii,V2d,pearson,lh,9.0,17,8.83
perm_vsm4_V2d_lh_pearson_tstat1.nii,V2d,pearson,lh,10.0,38,8.09
perm_vsm4_V2d_rh_pearson_tstat1.nii,V2d,pearson,rh,0.0,901616,0.10
perm_vsm4_V2d_rh_pearson_tstat1.nii,V2d,pearson,rh,1.0,75,10.26
perm_vsm4_V2d_rh_pearson_tstat1.nii,V2d,pearson,rh,2.0,159,10.53
perm_vsm4_V2d_rh_pearson_tstat1.nii,V2d,pearson,rh,3.0,183,10.71
perm_vsm4_V2d_rh_pearson_tstat1.nii,V2d,pearson,rh,4.0,159,8.55
perm_vsm4_V2d_rh_pearson_tstat1.nii,V2d,pearson,rh,5.0,159,11.16
perm_vsm4_V2d_rh_pearson_tstat1.nii,V2d,pearson,rh,6.0,124,11.70
perm_vsm4_V2d_rh_pearson_tstat1.nii,V2d,pearson,rh,7.0,32,10.48
perm_vsm4_V2d_rh_pearson_tstat1.nii,V2d,pearson,rh,8.0,67,8.25
perm_vsm4_V2d_rh_pearson_tstat1.nii,V2d,pearson,rh,9.0,17,8.97
perm_vsm4_V2d_rh_pearson_tstat1.nii,V2d,pearson,rh,10.0,38,7.96
perm_vsm4_V2d_bilat_pearson_tstat1.nii,V2d,pearson,bilat,0.0,901616,0.10
perm_vsm4_V2d_bilat_pearson_tstat1.nii,V2d,pearson,bilat,1.0,75,10.60
perm_vsm4_V2d_bilat_pearson_tstat1.nii,V2d,pearson,bilat,2.0,159,11.43
perm_vsm4_V2d_bilat_pearson_tstat1.nii,V2d,pearson,bilat,3.0,183,11.15
perm_vsm4_V2d_bilat_pearson_tstat1.nii,V2d,pearson,bilat,4.0,159,8.83
perm_vsm4_V2d_bilat_pearson_tstat1.nii,V2d,pearson,bilat,5.0,159,11.75
perm_vsm4_V2d_bilat_pearson_tstat1.nii,V2d,pearson,bilat,6.0,124,12.27
perm_vsm4_V2d_bilat_pearson_tstat1.nii,V2d,pearson,bilat,7.0,32,10.89
perm_vsm4_V2d_bilat_pearson_tstat1.nii,V2d,pearson,bilat,8.0,67,8.42
perm_vsm4_V2d_bilat_pearson_tstat1.nii,V2d,pearson,bilat,9.0,17,9.17
perm_vsm4_V2d_bilat_pearson_tstat1.nii,V2d,pearson,bilat,10.0,38,8.30
perm_vsm4_V2d_lh_partial_tstat1.nii,V2d,partial,lh,0.0,901616,0.03
perm_vsm4_V2d_lh_partial_tstat1.nii,V2d,partial,lh,1.0,75,4.65
perm_vsm4_V2d_lh_partial_tstat1.nii,V2d,partial,lh,2.0,159,6.51
perm_vsm4_V2d_lh_partial_tstat1.nii,V2d,partial,lh,3.0,183,4.54
perm_vsm4_V2d_lh_partial_tstat1.nii,V2d,partial,lh,4.0,159,3.56
perm_vsm4_V2d_lh_partial_tstat1.nii,V2d,partial,lh,5.0,159,6.06
perm_vsm4_V2d_lh_partial_tstat1.nii,V2d,partial,lh,6.0,124,6.20
perm_vsm4_V2d_lh_partial_tstat1.nii,V2d,partial,lh,7.0,32,5.78
perm_vsm4_V2d_lh_partial_tstat1.nii,V2d,partial,lh,8.0,67,4.01
perm_vsm4_V2d_lh_partial_tstat1.nii,V2d,partial,lh,9.0,17,4.05
perm_vsm4_V2d_lh_partial_tstat1.nii,V2d,partial,lh,10.0,38,4.23
perm_vsm4_V2d_rh_partial_tstat1.nii,V2d,partial,rh,0.0,901616,0.07
perm_vsm4_V2d_rh_partial_tstat1.nii,V2d,partial,rh,1.0,75,5.87
perm_vsm4_V2d_rh_partial_tstat1.nii,V2d,partial,rh,2.0,159,4.28
perm_vsm4_V2d_rh_partial_tstat1.nii,V2d,partial,rh,3.0,183,5.81
perm_vsm4_V2d_rh_partial_tstat1.nii,V2d,partial,rh,4.0,159,5.12
perm_vsm4_V2d_rh_partial_tstat1.nii,V2d,partial,rh,5.0,159,5.93
perm_vsm4_V2d_rh_partial_tstat1.nii,V2d,partial,rh,6.0,124,6.38
perm_vsm4_V2d_rh_partial_tstat1.nii,V2d,partial,rh,7.0,32,6.29
perm_vsm4_V2d_rh_partial_tstat1.nii,V2d,partial,rh,8.0,67,5.59
perm_vsm4_V2d_rh_partial_tstat1.nii,V2d,partial,rh,9.0,17,5.84
perm_vsm4_V2d_rh_partial_tstat1.nii,V2d,partial,rh,10.0,38,4.72
perm_vsm4_V2v_lh_pearson_tstat1.nii,V2v,pearson,lh,0.0,901616,0.09
perm_vsm4_V2v_lh_pearson_tstat1.nii,V2v,pearson,lh,1.0,75,9.47
perm_vsm4_V2v_lh_pearson_tstat1.nii,V2v,pearson,lh,2.0,159,10.28
perm_vsm4_V2v_lh_pearson_tstat1.nii,V2v,pearson,lh,3.0,183,10.44
perm_vsm4_V2v_lh_pearson_tstat1.nii,V2v,pearson,lh,4.0,159,7.90
perm_vsm4_V2v_lh_pearson_tstat1.nii,V2v,pearson,lh,5.0,159,10.15
perm_vsm4_V2v_lh_pearson_tstat1.nii,V2v,pearson,lh,6.0,124,10.53
perm_vsm4_V2v_lh_pearson_tstat1.nii,V2v,pearson,lh,7.0,32,8.77
perm_vsm4_V2v_lh_pearson_tstat1.nii,V2v,pearson,lh,8.0,67,6.79
perm_vsm4_V2v_lh_pearson_tstat1.nii,V2v,pearson,lh,9.0,17,7.36
perm_vsm4_V2v_lh_pearson_tstat1.nii,V2v,pearson,lh,10.0,38,6.76
perm_vsm4_V2v_rh_pearson_tstat1.nii,V2v,pearson,rh,0.0,901616,0.09
perm_vsm4_V2v_rh_pearson_tstat1.nii,V2v,pearson,rh,1.0,75,9.89
perm_vsm4_V2v_rh_pearson_tstat1.nii,V2v,pearson,rh,2.0,159,11.39
perm_vsm4_V2v_rh_pearson_tstat1.nii,V2v,pearson,rh,3.0,183,11.07
perm_vsm4_V2v_rh_pearson_tstat1.nii,V2v,pearson,rh,4.0,159,8.42
perm_vsm4_V2v_rh_pearson_tstat1.nii,V2v,pearson,rh,5.0,159,10.67
perm_vsm4_V2v_rh_pearson_tstat1.nii,V2v,pearson,rh,6.0,124,11.68
perm_vsm4_V2v_rh_pearson_tstat1.nii,V2v,pearson,rh,7.0,32,9.02
perm_vsm4_V2v_rh_pearson_tstat1.nii,V2v,pearson,rh,8.0,67,6.69
perm_vsm4_V2v_rh_pearson_tstat1.nii,V2v,pearson,rh,9.0,17,7.77
perm_vsm4_V2v_rh_pearson_tstat1.nii,V2v,pearson,rh,10.0,38,7.45
perm_vsm4_V2v_bilat_pearson_tstat1.nii,V2v,pearson,bilat,0.0,901616,0.09
perm_vsm4_V2v_bilat_pearson_tstat1.nii,V2v,pearson,bilat,1.0,75,10.37
perm_vsm4_V2v_bilat_pearson_tstat1.nii,V2v,pearson,bilat,2.0,159,11.57
perm_vsm4_V2v_bilat_pearson_tstat1.nii,V2v,pearson,bilat,3.0,183,11.60
perm_vsm4_V2v_bilat_pearson_tstat1.nii,V2v,pearson,bilat,4.0,159,8.82
perm_vsm4_V2v_bilat_pearson_tstat1.nii,V2v,pearson,bilat,5.0,159,11.14
perm_vsm4_V2v_bilat_pearson_tstat1.nii,V2v,pearson,bilat,6.0,124,11.83
perm_vsm4_V2v_bilat_pearson_tstat1.nii,V2v,pearson,bilat,7.0,32,9.43
perm_vsm4_V2v_bilat_pearson_tstat1.nii,V2v,pearson,bilat,8.0,67,7.22
perm_vsm4_V2v_bilat_pearson_tstat1.nii,V2v,pearson,bilat,9.0,17,8.06
perm_vsm4_V2v_bilat_pearson_tstat1.nii,V2v,pearson,bilat,10.0,38,7.62
perm_vsm4_V2v_lh_partial_tstat1.nii,V2v,partial,lh,0.0,901616,0.05
perm_vsm4_V2v_lh_partial_tstat1.nii,V2v,partial,lh,1.0,75,5.00
perm_vsm4_V2v_lh_partial_tstat1.nii,V2v,partial,lh,2.0,159,4.55
perm_vsm4_V2v_lh_partial_tstat1.nii,V2v,partial,lh,3.0,183,5.22
perm_vsm4_V2v_lh_partial_tstat1.nii,V2v,partial,lh,4.0,159,4.10
perm_vsm4_V2v_lh_partial_tstat1.nii,V2v,partial,lh,5.0,159,5.26
perm_vsm4_V2v_lh_partial_tstat1.nii,V2v,partial,lh,6.0,124,5.05
perm_vsm4_V2v_lh_partial_tstat1.nii,V2v,partial,lh,7.0,32,5.24
perm_vsm4_V2v_lh_partial_tstat1.nii,V2v,partial,lh,8.0,67,4.44
perm_vsm4_V2v_lh_partial_tstat1.nii,V2v,partial,lh,9.0,17,4.28
perm_vsm4_V2v_lh_partial_tstat1.nii,V2v,partial,lh,10.0,38,3.54
perm_vsm4_V2v_rh_partial_tstat1.nii,V2v,partial,rh,0.0,901616,0.04
perm_vsm4_V2v_rh_partial_tstat1.nii,V2v,partial,rh,1.0,75,4.50
perm_vsm4_V2v_rh_partial_tstat1.nii,V2v,partial,rh,2.0,159,5.53
perm_vsm4_V2v_rh_partial_tstat1.nii,V2v,partial,rh,3.0,183,4.88
perm_vsm4_V2v_rh_partial_tstat1.nii,V2v,partial,rh,4.0,159,3.76
perm_vsm4_V2v_rh_partial_tstat1.nii,V2v,partial,rh,5.0,159,5.10
perm_vsm4_V2v_rh_partial_tstat1.nii,V2v,partial,rh,6.0,124,6.25
perm_vsm4_V2v_rh_partial_tstat1.nii,V2v,partial,rh,7.0,32,4.91
perm_vsm4_V2v_rh_partial_tstat1.nii,V2v,partial,rh,8.0,67,3.54
perm_vsm4_V2v_rh_partial_tstat1.nii,V2v,partial,rh,9.0,17,4.44
perm_vsm4_V2v_rh_partial_tstat1.nii,V2v,partial,rh,10.0,38,4.71
perm_vsm4_V3A_lh_pearson_tstat1.nii,V3A,pearson,lh,0.0,901616,0.05
perm_vsm4_V3A_lh_pearson_tstat1.nii,V3A,pearson,lh,1.0,75,8.46
perm_vsm4_V3A_lh_pearson_tstat1.nii,V3A,pearson,lh,2.0,159,10.93
perm_vsm4_V3A_lh_pearson_tstat1.nii,V3A,pearson,lh,3.0,183,11.10
perm_vsm4_V3A_lh_pearson_tstat1.nii,V3A,pearson,lh,4.0,159,7.12
perm_vsm4_V3A_lh_pearson_tstat1.nii,V3A,pearson,lh,5.0,159,12.05
perm_vsm4_V3A_lh_pearson_tstat1.nii,V3A,pearson,lh,6.0,124,11.85
perm_vsm4_V3A_lh_pearson_tstat1.nii,V3A,pearson,lh,7.0,32,10.90
perm_vsm4_V3A_lh_pearson_tstat1.nii,V3A,pearson,lh,8.0,67,9.00
perm_vsm4_V3A_lh_pearson_tstat1.nii,V3A,pearson,lh,9.0,17,9.04
perm_vsm4_V3A_lh_pearson_tstat1.nii,V3A,pearson,lh,10.0,38,9.15
perm_vsm4_V3A_rh_pearson_tstat1.nii,V3A,pearson,rh,0.0,901616,0.06
perm_vsm4_V3A_rh_pearson_tstat1.nii,V3A,pearson,rh,1.0,75,8.54
perm_vsm4_V3A_rh_pearson_tstat1.nii,V3A,pearson,rh,2.0,159,10.60
perm_vsm4_V3A_rh_pearson_tstat1.nii,V3A,pearson,rh,3.0,183,11.40
perm_vsm4_V3A_rh_pearson_tstat1.nii,V3A,pearson,rh,4.0,159,7.24
perm_vsm4_V3A_rh_pearson_tstat1.nii,V3A,pearson,rh,5.0,159,11.92
perm_vsm4_V3A_rh_pearson_tstat1.nii,V3A,pearson,rh,6.0,124,12.15
perm_vsm4_V3A_rh_pearson_tstat1.nii,V3A,pearson,rh,7.0,32,10.52
perm_vsm4_V3A_rh_pearson_tstat1.nii,V3A,pearson,rh,8.0,67,8.87
perm_vsm4_V3A_rh_pearson_tstat1.nii,V3A,pearson,rh,9.0,17,9.03
perm_vsm4_V3A_rh_pearson_tstat1.nii,V3A,pearson,rh,10.0,38,9.21
perm_vsm4_V3A_bilat_pearson_tstat1.nii,V3A,pearson,bilat,0.0,901616,0.06
perm_vsm4_V3A_bilat_pearson_tstat1.nii,V3A,pearson,bilat,1.0,75,8.80
perm_vsm4_V3A_bilat_pearson_tstat1.nii,V3A,pearson,bilat,2.0,159,11.13
perm_vsm4_V3A_bilat_pearson_tstat1.nii,V3A,pearson,bilat,3.0,183,11.62
perm_vsm4_V3A_bilat_pearson_tstat1.nii,V3A,pearson,bilat,4.0,159,7.43
perm_vsm4_V3A_bilat_pearson_tstat1.nii,V3A,pearson,bilat,5.0,159,12.38
perm_vsm4_V3A_bilat_pearson_tstat1.nii,V3A,pearson,bilat,6.0,124,12.39
perm_vsm4_V3A_bilat_pearson_tstat1.nii,V3A,pearson,bilat,7.0,32,11.01
perm_vsm4_V3A_bilat_pearson_tstat1.nii,V3A,pearson,bilat,8.0,67,9.20
perm_vsm4_V3A_bilat_pearson_tstat1.nii,V3A,pearson,bilat,9.0,17,9.30
perm_vsm4_V3A_bilat_pearson_tstat1.nii,V3A,pearson,bilat,10.0,38,9.44
perm_vsm4_V3A_lh_partial_tstat1.nii,V3A,partial,lh,0.0,901616,0.02
perm_vsm4_V3A_lh_partial_tstat1.nii,V3A,partial,lh,1.0,75,3.50
perm_vsm4_V3A_lh_partial_tstat1.nii,V3A,partial,lh,2.0,159,4.95
perm_vsm4_V3A_lh_partial_tstat1.nii,V3A,partial,lh,3.0,183,3.93
perm_vsm4_V3A_lh_partial_tstat1.nii,V3A,partial,lh,4.0,159,2.63
perm_vsm4_V3A_lh_partial_tstat1.nii,V3A,partial,lh,5.0,159,5.25
perm_vsm4_V3A_lh_partial_tstat1.nii,V3A,partial,lh,6.0,124,4.74
perm_vsm4_V3A_lh_partial_tstat1.nii,V3A,partial,lh,7.0,32,5.86
perm_vsm4_V3A_lh_partial_tstat1.nii,V3A,partial,lh,8.0,67,4.70
perm_vsm4_V3A_lh_partial_tstat1.nii,V3A,partial,lh,9.0,17,4.39
perm_vsm4_V3A_lh_partial_tstat1.nii,V3A,partial,lh,10.0,38,4.37
perm_vsm4_V3A_rh_partial_tstat1.nii,V3A,partial,rh,0.0,901616,0.03
perm_vsm4_V3A_rh_partial_tstat1.nii,V3A,partial,rh,1.0,75,3.81
perm_vsm4_V3A_rh_partial_tstat1.nii,V3A,partial,rh,2.0,159,3.97
perm_vsm4_V3A_rh_partial_tstat1.nii,V3A,partial,rh,3.0,183,5.51
perm_vsm4_V3A_rh_partial_tstat1.nii,V3A,partial,rh,4.0,159,3.28
perm_vsm4_V3A_rh_partial_tstat1.nii,V3A,partial,rh,5.0,159,5.17
perm_vsm4_V3A_rh_partial_tstat1.nii,V3A,partial,rh,6.0,124,5.97
perm_vsm4_V3A_rh_partial_tstat1.nii,V3A,partial,rh,7.0,32,4.72
perm_vsm4_V3A_rh_partial_tstat1.nii,V3A,partial,rh,8.0,67,4.34
perm_vsm4_V3A_rh_partial_tstat1.nii,V3A,partial,rh,9.0,17,4.36
perm_vsm4_V3A_rh_partial_tstat1.nii,V3A,partial,rh,10.0,38,4.33
perm_vsm4_V3B_lh_pearson_tstat1.nii,V3B,pearson,lh,0.0,901616,0.07
perm_vsm4_V3B_lh_pearson_tstat1.nii,V3B,pearson,lh,1.0,75,9.29
perm_vsm4_V3B_lh_pearson_tstat1.nii,V3B,pearson,lh,2.0,159,10.56
perm_vsm4_V3B_lh_pearson_tstat1.nii,V3B,pearson,lh,3.0,183,11.61
perm_vsm4_V3B_lh_pearson_tstat1.nii,V3B,pearson,lh,4.0,159,8.23
perm_vsm4_V3B_lh_pearson_tstat1.nii,V3B,pearson,lh,5.0,159,12.60
perm_vsm4_V3B_lh_pearson_tstat1.nii,V3B,pearson,lh,6.0,124,12.59
perm_vsm4_V3B_lh_pearson_tstat1.nii,V3B,pearson,lh,7.0,32,10.73
perm_vsm4_V3B_lh_pearson_tstat1.nii,V3B,pearson,lh,8.0,67,8.95
perm_vsm4_V3B_lh_pearson_tstat1.nii,V3B,pearson,lh,9.0,17,8.74
perm_vsm4_V3B_lh_pearson_tstat1.nii,V3B,pearson,lh,10.0,38,8.89
perm_vsm4_V3B_rh_pearson_tstat1.nii,V3B,pearson,rh,0.0,901616,0.07
perm_vsm4_V3B_rh_pearson_tstat1.nii,V3B,pearson,rh,1.0,75,8.72
perm_vsm4_V3B_rh_pearson_tstat1.nii,V3B,pearson,rh,2.0,159,10.62
perm_vsm4_V3B_rh_pearson_tstat1.nii,V3B,pearson,rh,3.0,183,10.90
perm_vsm4_V3B_rh_pearson_tstat1.nii,V3B,pearson,rh,4.0,159,8.09
perm_vsm4_V3B_rh_pearson_tstat1.nii,V3B,pearson,rh,5.0,159,12.51
perm_vsm4_V3B_rh_pearson_tstat1.nii,V3B,pearson,rh,6.0,124,12.11
perm_vsm4_V3B_rh_pearson_tstat1.nii,V3B,pearson,rh,7.0,32,10.53
perm_vsm4_V3B_rh_pearson_tstat1.nii,V3B,pearson,rh,8.0,67,8.70
perm_vsm4_V3B_rh_pearson_tstat1.nii,V3B,pearson,rh,9.0,17,8.39
perm_vsm4_V3B_rh_pearson_tstat1.nii,V3B,pearson,rh,10.0,38,8.27
perm_vsm4_V3B_bilat_pearson_tstat1.nii,V3B,pearson,bilat,0.0,901616,0.07
perm_vsm4_V3B_bilat_pearson_tstat1.nii,V3B,pearson,bilat,1.0,75,9.44
perm_vsm4_V3B_bilat_pearson_tstat1.nii,V3B,pearson,bilat,2.0,159,11.14
perm_vsm4_V3B_bilat_pearson_tstat1.nii,V3B,pearson,bilat,3.0,183,11.83
perm_vsm4_V3B_bilat_pearson_tstat1.nii,V3B,pearson,bilat,4.0,159,8.65
perm_vsm4_V3B_bilat_pearson_tstat1.nii,V3B,pearson,bilat,5.0,159,13.17
perm_vsm4_V3B_bilat_pearson_tstat1.nii,V3B,pearson,bilat,6.0,124,12.92
perm_vsm4_V3B_bilat_pearson_tstat1.nii,V3B,pearson,bilat,7.0,32,11.11
perm_vsm4_V3B_bilat_pearson_tstat1.nii,V3B,pearson,bilat,8.0,67,9.21
perm_vsm4_V3B_bilat_pearson_tstat1.nii,V3B,pearson,bilat,9.0,17,8.99
perm_vsm4_V3B_bilat_pearson_tstat1.nii,V3B,pearson,bilat,10.0,38,8.97
perm_vsm4_V3B_lh_partial_tstat1.nii,V3B,partial,lh,0.0,901616,0.04
perm_vsm4_V3B_lh_partial_tstat1.nii,V3B,partial,lh,1.0,75,5.46
perm_vsm4_V3B_lh_partial_tstat1.nii,V3B,partial,lh,2.0,159,5.68
perm_vsm4_V3B_lh_partial_tstat1.nii,V3B,partial,lh,3.0,183,6.87
perm_vsm4_V3B_lh_partial_tstat1.nii,V3B,partial,lh,4.0,159,4.69
perm_vsm4_V3B_lh_partial_tstat1.nii,V3B,partial,lh,5.0,159,7.20
perm_vsm4_V3B_lh_partial_tstat1.nii,V3B,partial,lh,6.0,124,7.44
perm_vsm4_V3B_lh_partial_tstat1.nii,V3B,partial,lh,7.0,32,6.54
perm_vsm4_V3B_lh_partial_tstat1.nii,V3B,partial,lh,8.0,67,5.51
perm_vsm4_V3B_lh_partial_tstat1.nii,V3B,partial,lh,9.0,17,5.56
perm_vsm4_V3B_lh_partial_tstat1.nii,V3B,partial,lh,10.0,38,5.90
perm_vsm4_V3B_rh_partial_tstat1.nii,V3B,partial,rh,0.0,901616,0.03
perm_vsm4_V3B_rh_partial_tstat1.nii,V3B,partial,rh,1.0,75,4.15
perm_vsm4_V3B_rh_partial_tstat1.nii,V3B,partial,rh,2.0,159,5.41
perm_vsm4_V3B_rh_partial_tstat1.nii,V3B,partial,rh,3.0,183,4.96
perm_vsm4_V3B_rh_partial_tstat1.nii,V3B,partial,rh,4.0,159,4.11
perm_vsm4_V3B_rh_partial_tstat1.nii,V3B,partial,rh,5.0,159,6.91
perm_vsm4_V3B_rh_partial_tstat1.nii,V3B,partial,rh,6.0,124,6.43
perm_vsm4_V3B_rh_partial_tstat1.nii,V3B,partial,rh,7.0,32,5.98
perm_vsm4_V3B_rh_partial_tstat1.nii,V3B,partial,rh,8.0,67,5.04
perm_vsm4_V3B_rh_partial_tstat1.nii,V3B,partial,rh,9.0,17,4.46
perm_vsm4_V3B_rh_partial_tstat1.nii,V3B,partial,rh,10.0,38,4.03
perm_vsm4_V3d_lh_pearson_tstat1.nii,V3d,pearson,lh,0.0,901616,0.09
perm_vsm4_V3d_lh_pearson_tstat1.nii,V3d,pearson,lh,1.0,75,9.28
perm_vsm4_V3d_lh_pearson_tstat1.nii,V3d,pearson,lh,2.0,159,10.42
perm_vsm4_V3d_lh_pearson_tstat1.nii,V3d,pearson,lh,3.0,183,10.57
perm_vsm4_V3d_lh_pearson_tstat1.nii,V3d,pearson,lh,4.0,159,7.93
perm_vsm4_V3d_lh_pearson_tstat1.nii,V3d,pearson,lh,5.0,159,11.50
perm_vsm4_V3d_lh_pearson_tstat1.nii,V3d,pearson,lh,6.0,124,11.70
perm_vsm4_V3d_lh_pearson_tstat1.nii,V3d,pearson,lh,7.0,32,10.23
perm_vsm4_V3d_lh_pearson_tstat1.nii,V3d,pearson,lh,8.0,67,8.15
perm_vsm4_V3d_lh_pearson_tstat1.nii,V3d,pearson,lh,9.0,17,8.32
perm_vsm4_V3d_lh_pearson_tstat1.nii,V3d,pearson,lh,10.0,38,8.01
perm_vsm4_V3d_rh_pearson_tstat1.nii,V3d,pearson,rh,0.0,901616,0.09
perm_vsm4_V3d_rh_pearson_tstat1.nii,V3d,pearson,rh,1.0,75,9.45
perm_vsm4_V3d_rh_pearson_tstat1.nii,V3d,pearson,rh,2.0,159,10.01
perm_vsm4_V3d_rh_pearson_tstat1.nii,V3d,pearson,rh,3.0,183,10.39
perm_vsm4_V3d_rh_pearson_tstat1.nii,V3d,pearson,rh,4.0,159,7.94
perm_vsm4_V3d_rh_pearson_tstat1.nii,V3d,pearson,rh,5.0,159,11.20
perm_vsm4_V3d_rh_pearson_tstat1.nii,V3d,pearson,rh,6.0,124,12.00
perm_vsm4_V3d_rh_pearson_tstat1.nii,V3d,pearson,rh,7.0,32,10.02
perm_vsm4_V3d_rh_pearson_tstat1.nii,V3d,pearson,rh,8.0,67,8.01
perm_vsm4_V3d_rh_pearson_tstat1.nii,V3d,pearson,rh,9.0,17,8.87
perm_vsm4_V3d_rh_pearson_tstat1.nii,V3d,pearson,rh,10.0,38,8.24
perm_vsm4_V3d_bilat_pearson_tstat1.nii,V3d,pearson,bilat,0.0,901616,0.09
perm_vsm4_V3d_bilat_pearson_tstat1.nii,V3d,pearson,bilat,1.0,75,9.87
perm_vsm4_V3d_bilat_pearson_tstat1.nii,V3d,pearson,bilat,2.0,159,10.78
perm_vsm4_V3d_bilat_pearson_tstat1.nii,V3d,pearson,bilat,3.0,183,11.15
perm_vsm4_V3d_bilat_pearson_tstat1.nii,V3d,pearson,bilat,4.0,159,8.44
perm_vsm4_V3d_bilat_pearson_tstat1.nii,V3d,pearson,bilat,5.0,159,11.96
perm_vsm4_V3d_bilat_pearson_tstat1.nii,V3d,pearson,bilat,6.0,124,12.48
perm_vsm4_V3d_bilat_pearson_tstat1.nii,V3d,pearson,bilat,7.0,32,10.58
perm_vsm4_V3d_bilat_pearson_tstat1.nii,V3d,pearson,bilat,8.0,67,8.48
perm_vsm4_V3d_bilat_pearson_tstat1.nii,V3d,pearson,bilat,9.0,17,9.04
perm_vsm4_V3d_bilat_pearson_tstat1.nii,V3d,pearson,bilat,10.0,38,8.55
perm_vsm4_V3d_lh_partial_tstat1.nii,V3d,partial,lh,0.0,901616,0.03
perm_vsm4_V3d_lh_partial_tstat1.nii,V3d,partial,lh,1.0,75,3.97
perm_vsm4_V3d_lh_partial_tstat1.nii,V3d,partial,lh,2.0,159,5.27
perm_vsm4_V3d_lh_partial_tstat1.nii,V3d,partial,lh,3.0,183,4.89
perm_vsm4_V3d_lh_partial_tstat1.nii,V3d,partial,lh,4.0,159,3.44
perm_vsm4_V3d_lh_partial_tstat1.nii,V3d,partial,lh,5.0,159,5.71
perm_vsm4_V3d_lh_partial_tstat1.nii,V3d,partial,lh,6.0,124,5.34
perm_vsm4_V3d_lh_partial_tstat1.nii,V3d,partial,lh,7.0,32,5.58
perm_vsm4_V3d_lh_partial_tstat1.nii,V3d,partial,lh,8.0,67,4.52
perm_vsm4_V3d_lh_partial_tstat1.nii,V3d,partial,lh,9.0,17,3.53
perm_vsm4_V3d_lh_partial_tstat1.nii,V3d,partial,lh,10.0,38,3.89
perm_vsm4_V3d_rh_partial_tstat1.nii,V3d,partial,rh,0.0,901616,0.06
perm_vsm4_V3d_rh_partial_tstat1.nii,V3d,partial,rh,1.0,75,5.03
perm_vsm4_V3d_rh_partial_tstat1.nii,V3d,partial,rh,2.0,159,4.01
