IPS4,left_mOMV,right_VIIb,-6.6759,1.10108e-10
IPS4,left_mOMV,right_lOMV,-6.0922,3.17376e-09
IPS4,left_mOMV,right_lVIIIb,3.7346,2.21384e-04
IPS4,left_mOMV,right_mOMV,2.8943,4.05461e-03
IPS4,left_mOMV,right_mVIIIb,9.8680,4.34826e-20
IPS4,left_mVIIIb,right_VIIb,-5.7533,1.99901e-08
IPS4,left_mVIIIb,right_lOMV,-5.1795,3.88038e-07
IPS4,left_mVIIIb,right_lVIIIb,3.8263,1.56480e-04
IPS4,left_mVIIIb,right_mOMV,3.0613,2.39668e-03
IPS4,left_mVIIIb,right_mVIIIb,9.1917,1.03385e-17
IPS4,right_VIIb,right_lOMV,0.7098,4.78351e-01
IPS4,right_VIIb,right_lVIIIb,10.0086,1.14065e-20
IPS4,right_VIIb,right_mOMV,9.4340,1.02283e-18
IPS4,right_VIIb,right_mVIIIb,15.9403,1.07562e-40
IPS4,right_lOMV,right_lVIIIb,9.5243,4.14031e-19
IPS4,right_lOMV,right_mOMV,8.9258,3.80183e-17
IPS4,right_lOMV,right_mVIIIb,15.6572,5.51500e-40
IPS4,right_lVIIIb,right_mOMV,-0.9791,3.28246e-01
IPS4,right_lVIIIb,right_mVIIIb,5.6035,4.73598e-08
IPS4,right_mOMV,right_mVIIIb,7.0116,1.45990e-11
IPS5,left_VIIb,left_lOMV,6.6587,1.40919e-10
IPS5,left_VIIb,left_lVIIIb,-0.2431,8.08107e-01
IPS5,left_VIIb,left_mOMV,-0.8827,3.78065e-01
IPS5,left_VIIb,left_mVIIIb,-1.3432,1.80153e-01
IPS5,left_VIIb,right_VIIb,-6.3926,5.85219e-10
IPS5,left_VIIb,right_lOMV,-5.4619,9.49488e-08
IPS5,left_VIIb,right_lVIIIb,3.6593,2.94723e-04
IPS5,left_VIIb,right_mOMV,2.7311,6.67289e-03
IPS5,left_VIIb,right_mVIIIb,8.5975,5.59542e-16
IPS5,left_lOMV,left_lVIIIb,-7.3786,1.56763e-12
IPS5,left_lOMV,left_mOMV,-7.9768,3.32708e-14
IPS5,left_lOMV,left_mVIIIb,-7.7132,2.40785e-13
IPS5,left_lOMV,right_VIIb,-12.9309,1.11393e-29
IPS5,left_lOMV,right_lOMV,-12.0218,1.08079e-26
IPS5,left_lOMV,right_lVIIIb,-2.7230,6.84524e-03
IPS5,left_lOMV,right_mOMV,-4.4538,1.16495e-05
IPS5,left_lOMV,right_mVIIIb,2.4515,1.47462e-02
IPS5,left_lVIIIb,left_mOMV,-0.6742,5.00650e-01
IPS5,left_lVIIIb,left_mVIIIb,-1.1682,2.43607e-01
IPS5,left_lVIIIb,right_VIIb,-6.4023,5.81247e-10
IPS5,left_lVIIIb,right_lOMV,-5.4419,1.07922e-07
IPS5,left_lVIIIb,right_lVIIIb,4.0978,5.25432e-05
IPS5,left_lVIIIb,right_mOMV,3.1627,1.71225e-03
IPS5,left_lVIIIb,right_mVIIIb,9.4493,1.03517e-18
IPS5,left_mOMV,left_mVIIIb,-0.5456,5.85753e-01
IPS5,left_mOMV,right_VIIb,-5.7541,2.10104e-08
IPS5,left_mOMV,right_lOMV,-4.7938,2.53644e-06
IPS5,left_mOMV,right_lVIIIb,4.7018,3.79786e-06
IPS5,left_mOMV,right_mOMV,3.8232,1.58541e-04
IPS5,left_mOMV,right_mVIIIb,10.0016,1.87593e-20
IPS5,left_mVIIIb,right_VIIb,-4.9015,1.50148e-06
IPS5,left_mVIIIb,right_lOMV,-3.9873,8.24235e-05
IPS5,left_mVIIIb,right_lVIIIb,4.8395,2.03737e-06
IPS5,left_mVIIIb,right_mOMV,4.0283,7.15719e-05
IPS5,left_mVIIIb,right_mVIIIb,9.5081,1.21153e-18
IPS5,right_VIIb,right_lOMV,0.9358,3.50058e-01
IPS5,right_VIIb,right_lVIIIb,9.8523,4.87418e-20
IPS5,right_VIIb,right_mOMV,9.3334,3.48117e-18
IPS5,right_VIIb,right_mVIIIb,14.6016,2.50095e-35
IPS5,right_lOMV,right_lVIIIb,8.9486,3.54622e-17
IPS5,right_lOMV,right_mOMV,8.3819,2.53672e-15
IPS5,right_lOMV,right_mVIIIb,13.7249,1.95301e-32
