"","file","roi","corrtype","hemi","cb_idx","nvoxels","t"
"737","perm_vsm4_TO2_rh_pearson_tstat1.nii","TO2","pearson","rh","right_lOMV","38","5.25"
"738","perm_vsm4_TO2_bilat_pearson_tstat1.nii","TO2","pearson","bilat","Unassigned","901616","0.05"
"739","perm_vsm4_TO2_bilat_pearson_tstat1.nii","TO2","pearson","bilat","right_lVIIIb","75","6.55"
"740","perm_vsm4_TO2_bilat_pearson_tstat1.nii","TO2","pearson","bilat","right_mVIIIb","159","8.89"
"741","perm_vsm4_TO2_bilat_pearson_tstat1.nii","TO2","pearson","bilat","left_mVIIIb","183","8.7"
"742","perm_vsm4_TO2_bilat_pearson_tstat1.nii","TO2","pearson","bilat","left_lVIIIb","159","5.54"
"743","perm_vsm4_TO2_bilat_pearson_tstat1.nii","TO2","pearson","bilat","left_VIIb","159","10.11"
"744","perm_vsm4_TO2_bilat_pearson_tstat1.nii","TO2","pearson","bilat","right_VIIb","124","10.41"
"745","perm_vsm4_TO2_bilat_pearson_tstat1.nii","TO2","pearson","bilat","left_mOMV","32","6.92"
"746","perm_vsm4_TO2_bilat_pearson_tstat1.nii","TO2","pearson","bilat","left_lOMV","67","6.35"
"747","perm_vsm4_TO2_bilat_pearson_tstat1.nii","TO2","pearson","bilat","right_mOMV","17","4.82"
"748","perm_vsm4_TO2_bilat_pearson_tstat1.nii","TO2","pearson","bilat","right_lOMV","38","6.49"
"749","perm_vsm4_TO2_lh_partial_tstat1.nii","TO2","partial","lh","Unassigned","901616","0.02"
"750","perm_vsm4_TO2_lh_partial_tstat1.nii","TO2","partial","lh","right_lVIIIb","75","3.75"
"751","perm_vsm4_TO2_lh_partial_tstat1.nii","TO2","partial","lh","right_mVIIIb","159","4.94"
"752","perm_vsm4_TO2_lh_partial_tstat1.nii","TO2","partial","lh","left_mVIIIb","183","4.2"
"753","perm_vsm4_TO2_lh_partial_tstat1.nii","TO2","partial","lh","left_lVIIIb","159","2.55"
"754","perm_vsm4_TO2_lh_partial_tstat1.nii","TO2","partial","lh","left_VIIb","159","5.04"
"755","perm_vsm4_TO2_lh_partial_tstat1.nii","TO2","partial","lh","right_VIIb","124","5.66"
"756","perm_vsm4_TO2_lh_partial_tstat1.nii","TO2","partial","lh","left_mOMV","32","4.16"
"757","perm_vsm4_TO2_lh_partial_tstat1.nii","TO2","partial","lh","left_lOMV","67","4.27"
"758","perm_vsm4_TO2_lh_partial_tstat1.nii","TO2","partial","lh","right_mOMV","17","2.59"
"759","perm_vsm4_TO2_lh_partial_tstat1.nii","TO2","partial","lh","right_lOMV","38","3.76"
"760","perm_vsm4_TO2_rh_partial_tstat1.nii","TO2","partial","rh","Unassigned","901616","0.04"
"761","perm_vsm4_TO2_rh_partial_tstat1.nii","TO2","partial","rh","right_lVIIIb","75","4.49"
"762","perm_vsm4_TO2_rh_partial_tstat1.nii","TO2","partial","rh","right_mVIIIb","159","6.23"
"763","perm_vsm4_TO2_rh_partial_tstat1.nii","TO2","partial","rh","left_mVIIIb","183","6.63"
"764","perm_vsm4_TO2_rh_partial_tstat1.nii","TO2","partial","rh","left_lVIIIb","159","4.32"
"765","perm_vsm4_TO2_rh_partial_tstat1.nii","TO2","partial","rh","left_VIIb","159","7.91"
"766","perm_vsm4_TO2_rh_partial_tstat1.nii","TO2","partial","rh","right_VIIb","124","7.78"
"767","perm_vsm4_TO2_rh_partial_tstat1.nii","TO2","partial","rh","left_mOMV","32","5.21"
"768","perm_vsm4_TO2_rh_partial_tstat1.nii","TO2","partial","rh","left_lOMV","67","4.55"
"769","perm_vsm4_TO2_rh_partial_tstat1.nii","TO2","partial","rh","right_mOMV","17","4.15"
"770","perm_vsm4_TO2_rh_partial_tstat1.nii","TO2","partial","rh","right_lOMV","38","5.05"
"771","perm_vsm4_V1d_lh_pearson_tstat1.nii","V1d","pearson","lh","Unassigned","901616","0.13"
"772","perm_vsm4_V1d_lh_pearson_tstat1.nii","V1d","pearson","lh","right_lVIIIb","75","11.34"
"773","perm_vsm4_V1d_lh_pearson_tstat1.nii","V1d","pearson","lh","right_mVIIIb","159","10.28"
"774","perm_vsm4_V1d_lh_pearson_tstat1.nii","V1d","pearson","lh","left_mVIIIb","183","10.18"
"775","perm_vsm4_V1d_lh_pearson_tstat1.nii","V1d","pearson","lh","left_lVIIIb","159","9.91"
"776","perm_vsm4_V1d_lh_pearson_tstat1.nii","V1d","pearson","lh","left_VIIb","159","9.94"
"777","perm_vsm4_V1d_lh_pearson_tstat1.nii","V1d","pearson","lh","right_VIIb","124","10.8"
"778","perm_vsm4_V1d_lh_pearson_tstat1.nii","V1d","pearson","lh","left_mOMV","32","10.47"
"779","perm_vsm4_V1d_lh_pearson_tstat1.nii","V1d","pearson","lh","left_lOMV","67","7.95"
"780","perm_vsm4_V1d_lh_pearson_tstat1.nii","V1d","pearson","lh","right_mOMV","17","9.02"
"781","perm_vsm4_V1d_lh_pearson_tstat1.nii","V1d","pearson","lh","right_lOMV","38","8"
"782","perm_vsm4_V1d_rh_pearson_tstat1.nii","V1d","pearson","rh","Unassigned","901616","0.15"
"783","perm_vsm4_V1d_rh_pearson_tstat1.nii","V1d","pearson","rh","right_lVIIIb","75","12.04"
"784","perm_vsm4_V1d_rh_pearson_tstat1.nii","V1d","pearson","rh","right_mVIIIb","159","10.7"
"785","perm_vsm4_V1d_rh_pearson_tstat1.nii","V1d","pearson","rh","left_mVIIIb","183","10.28"
"786","perm_vsm4_V1d_rh_pearson_tstat1.nii","V1d","pearson","rh","left_lVIIIb","159","10.55"
"787","perm_vsm4_V1d_rh_pearson_tstat1.nii","V1d","pearson","rh","left_VIIb","159","10.05"
"788","perm_vsm4_V1d_rh_pearson_tstat1.nii","V1d","pearson","rh","right_VIIb","124","11.39"
"789","perm_vsm4_V1d_rh_pearson_tstat1.nii","V1d","pearson","rh","left_mOMV","32","11.05"
"790","perm_vsm4_V1d_rh_pearson_tstat1.nii","V1d","pearson","rh","left_lOMV","67","8.46"
"791","perm_vsm4_V1d_rh_pearson_tstat1.nii","V1d","pearson","rh","right_mOMV","17","9.59"
"792","perm_vsm4_V1d_rh_pearson_tstat1.nii","V1d","pearson","rh","right_lOMV","38","8.44"
"793","perm_vsm4_V1d_bilat_pearson_tstat1.nii","V1d","pearson","bilat","Unassigned","901616","0.14"
"794","perm_vsm4_V1d_bilat_pearson_tstat1.nii","V1d","pearson","bilat","right_lVIIIb","75","11.94"
"795","perm_vsm4_V1d_bilat_pearson_tstat1.nii","V1d","pearson","bilat","right_mVIIIb","159","10.71"
"796","perm_vsm4_V1d_bilat_pearson_tstat1.nii","V1d","pearson","bilat","left_mVIIIb","183","10.44"
"797","perm_vsm4_V1d_bilat_pearson_tstat1.nii","V1d","pearson","bilat","left_lVIIIb","159","10.43"
"798","perm_vsm4_V1d_bilat_pearson_tstat1.nii","V1d","pearson","bilat","left_VIIb","159","10.19"
"799","perm_vsm4_V1d_bilat_pearson_tstat1.nii","V1d","pearson","bilat","right_VIIb","124","11.33"
"800","perm_vsm4_V1d_bilat_pearson_tstat1.nii","V1d","pearson","bilat","left_mOMV","32","10.98"
"801","perm_vsm4_V1d_bilat_pearson_tstat1.nii","V1d","pearson","bilat","left_lOMV","67","8.4"
"802","perm_vsm4_V1d_bilat_pearson_tstat1.nii","V1d","pearson","bilat","right_mOMV","17","9.52"
"803","perm_vsm4_V1d_bilat_pearson_tstat1.nii","V1d","pearson","bilat","right_lOMV","38","8.43"
"804","perm_vsm4_V1d_lh_partial_tstat1.nii","V1d","partial","lh","Unassigned","901616","0.06"
"805","perm_vsm4_V1d_lh_partial_tstat1.nii","V1d","partial","lh","right_lVIIIb","75","5.5"
"806","perm_vsm4_V1d_lh_partial_tstat1.nii","V1d","partial","lh","right_mVIIIb","159","5.17"
"807","perm_vsm4_V1d_lh_partial_tstat1.nii","V1d","partial","lh","left_mVIIIb","183","5.75"
"808","perm_vsm4_V1d_lh_partial_tstat1.nii","V1d","partial","lh","left_lVIIIb","159","4.73"
"809","perm_vsm4_V1d_lh_partial_tstat1.nii","V1d","partial","lh","left_VIIb","159","5.88"
"810","perm_vsm4_V1d_lh_partial_tstat1.nii","V1d","partial","lh","right_VIIb","124","5.4"
"811","perm_vsm4_V1d_lh_partial_tstat1.nii","V1d","partial","lh","left_mOMV","32","5.19"
"812","perm_vsm4_V1d_lh_partial_tstat1.nii","V1d","partial","lh","left_lOMV","67","3.93"
"813","perm_vsm4_V1d_lh_partial_tstat1.nii","V1d","partial","lh","right_mOMV","17","4.3"
"814","perm_vsm4_V1d_lh_partial_tstat1.nii","V1d","partial","lh","right_lOMV","38","3.88"
"815","perm_vsm4_V1d_rh_partial_tstat1.nii","V1d","partial","rh","Unassigned","901616","0.09"
"816","perm_vsm4_V1d_rh_partial_tstat1.nii","V1d","partial","rh","right_lVIIIb","75","7.43"
"817","perm_vsm4_V1d_rh_partial_tstat1.nii","V1d","partial","rh","right_mVIIIb","159","5.74"
"818","perm_vsm4_V1d_rh_partial_tstat1.nii","V1d","partial","rh","left_mVIIIb","183","4.81"
"819","perm_vsm4_V1d_rh_partial_tstat1.nii","V1d","partial","rh","left_lVIIIb","159","6.46"
"820","perm_vsm4_V1d_rh_partial_tstat1.nii","V1d","partial","rh","left_VIIb","159","5.08"
"821","perm_vsm4_V1d_rh_partial_tstat1.nii","V1d","partial","rh","right_VIIb","124","6.92"
"822","perm_vsm4_V1d_rh_partial_tstat1.nii","V1d","partial","rh","left_mOMV","32","7.14"
"823","perm_vsm4_V1d_rh_partial_tstat1.nii","V1d","partial","rh","left_lOMV","67","5.75"
"824","perm_vsm4_V1d_rh_partial_tstat1.nii","V1d","partial","rh","right_mOMV","17","6.33"
"825","perm_vsm4_V1d_rh_partial_tstat1.nii","V1d","partial","rh","right_lOMV","38","5.29"
"826","perm_vsm4_V1v_lh_pearson_tstat1.nii","V1v","pearson","lh","Unassigned","901616","0.15"
"827","perm_vsm4_V1v_lh_pearson_tstat1.nii","V1v","pearson","lh","right_lVIIIb","75","12.22"
"828","perm_vsm4_V1v_lh_pearson_tstat1.nii","V1v","pearson","lh","right_mVIIIb","159","11.11"
"829","perm_vsm4_V1v_lh_pearson_tstat1.nii","V1v","pearson","lh","left_mVIIIb","183","10.87"
"830","perm_vsm4_V1v_lh_pearson_tstat1.nii","V1v","pearson","lh","left_lVIIIb","159","10.84"
"831","perm_vsm4_V1v_lh_pearson_tstat1.nii","V1v","pearson","lh","left_VIIb","159","10.28"
"832","perm_vsm4_V1v_lh_pearson_tstat1.nii","V1v","pearson","lh","right_VIIb","124","10.95"
"833","perm_vsm4_V1v_lh_pearson_tstat1.nii","V1v","pearson","lh","left_mOMV","32","10.37"
"834","perm_vsm4_V1v_lh_pearson_tstat1.nii","V1v","pearson","lh","left_lOMV","67","7.72"
"835","perm_vsm4_V1v_lh_pearson_tstat1.nii","V1v","pearson","lh","right_mOMV","17","9.17"
"836","perm_vsm4_V1v_lh_pearson_tstat1.nii","V1v","pearson","lh","right_lOMV","38","7.75"
"837","perm_vsm4_V1v_rh_pearson_tstat1.nii","V1v","pearson","rh","Unassigned","901616","0.15"
"838","perm_vsm4_V1v_rh_pearson_tstat1.nii","V1v","pearson","rh","right_lVIIIb","75","12.56"
"839","perm_vsm4_V1v_rh_pearson_tstat1.nii","V1v","pearson","rh","right_mVIIIb","159","11.62"
"840","perm_vsm4_V1v_rh_pearson_tstat1.nii","V1v","pearson","rh","left_mVIIIb","183","10.76"
"841","perm_vsm4_V1v_rh_pearson_tstat1.nii","V1v","pearson","rh","left_lVIIIb","159","11.12"
"842","perm_vsm4_V1v_rh_pearson_tstat1.nii","V1v","pearson","rh","left_VIIb","159","10.03"
"843","perm_vsm4_V1v_rh_pearson_tstat1.nii","V1v","pearson","rh","right_VIIb","124","11.6"
"844","perm_vsm4_V1v_rh_pearson_tstat1.nii","V1v","pearson","rh","left_mOMV","32","10.63"
"845","perm_vsm4_V1v_rh_pearson_tstat1.nii","V1v","pearson","rh","left_lOMV","67","7.72"
"846","perm_vsm4_V1v_rh_pearson_tstat1.nii","V1v","pearson","rh","right_mOMV","17","9.26"
"847","perm_vsm4_V1v_rh_pearson_tstat1.nii","V1v","pearson","rh","right_lOMV","38","8.02"
"848","perm_vsm4_V1v_bilat_pearson_tstat1.nii","V1v","pearson","bilat","Unassigned","901616","0.16"
"849","perm_vsm4_V1v_bilat_pearson_tstat1.nii","V1v","pearson","bilat","right_lVIIIb","75","13.2"
"850","perm_vsm4_V1v_bilat_pearson_tstat1.nii","V1v","pearson","bilat","right_mVIIIb","159","12.18"
"851","perm_vsm4_V1v_bilat_pearson_tstat1.nii","V1v","pearson","bilat","left_mVIIIb","183","11.63"
"852","perm_vsm4_V1v_bilat_pearson_tstat1.nii","V1v","pearson","bilat","left_lVIIIb","159","11.75"
"853","perm_vsm4_V1v_bilat_pearson_tstat1.nii","V1v","pearson","bilat","left_VIIb","159","10.8"
"854","perm_vsm4_V1v_bilat_pearson_tstat1.nii","V1v","pearson","bilat","right_VIIb","124","11.98"
"855","perm_vsm4_V1v_bilat_pearson_tstat1.nii","V1v","pearson","bilat","left_mOMV","32","11.05"
"856","perm_vsm4_V1v_bilat_pearson_tstat1.nii","V1v","pearson","bilat","left_lOMV","67","8.17"
"857","perm_vsm4_V1v_bilat_pearson_tstat1.nii","V1v","pearson","bilat","right_mOMV","17","9.72"
"858","perm_vsm4_V1v_bilat_pearson_tstat1.nii","V1v","pearson","bilat","right_lOMV","38","8.38"
"859","perm_vsm4_V1v_lh_partial_tstat1.nii","V1v","partial","lh","Unassigned","901616","0.06"
"860","perm_vsm4_V1v_lh_partial_tstat1.nii","V1v","partial","lh","right_lVIIIb","75","4.93"
"861","perm_vsm4_V1v_lh_partial_tstat1.nii","V1v","partial","lh","right_mVIIIb","159","3.93"
"862","perm_vsm4_V1v_lh_partial_tstat1.nii","V1v","partial","lh","left_mVIIIb","183","4.41"
"863","perm_vsm4_V1v_lh_partial_tstat1.nii","V1v","partial","lh","left_lVIIIb","159","4.13"
"864","perm_vsm4_V1v_lh_partial_tstat1.nii","V1v","partial","lh","left_VIIb","159","4.72"
"865","perm_vsm4_V1v_lh_partial_tstat1.nii","V1v","partial","lh","right_VIIb","124","3.91"
"866","perm_vsm4_V1v_lh_partial_tstat1.nii","V1v","partial","lh","left_mOMV","32","4.54"
"867","perm_vsm4_V1v_lh_partial_tstat1.nii","V1v","partial","lh","left_lOMV","67","3.67"
"868","perm_vsm4_V1v_lh_partial_tstat1.nii","V1v","partial","lh","right_mOMV","17","4.01"
"869","perm_vsm4_V1v_lh_partial_tstat1.nii","V1v","partial","lh","right_lOMV","38","3.07"
"870","perm_vsm4_V1v_rh_partial_tstat1.nii","V1v","partial","rh","Unassigned","901616","0.06"
"871","perm_vsm4_V1v_rh_partial_tstat1.nii","V1v","partial","rh","right_lVIIIb","75","5.47"
"872","perm_vsm4_V1v_rh_partial_tstat1.nii","V1v","partial","rh","right_mVIIIb","159","4.95"
"873","perm_vsm4_V1v_rh_partial_tstat1.nii","V1v","partial","rh","left_mVIIIb","183","4.03"
"874","perm_vsm4_V1v_rh_partial_tstat1.nii","V1v","partial","rh","left_lVIIIb","159","4.78"
"875","perm_vsm4_V1v_rh_partial_tstat1.nii","V1v","partial","rh","left_VIIb","159","3.78"
"876","perm_vsm4_V1v_rh_partial_tstat1.nii","V1v","partial","rh","right_VIIb","124","5.69"
"877","perm_vsm4_V1v_rh_partial_tstat1.nii","V1v","partial","rh","left_mOMV","32","5.37"
"878","perm_vsm4_V1v_rh_partial_tstat1.nii","V1v","partial","rh","left_lOMV","67","3.78"
"879","perm_vsm4_V1v_rh_partial_tstat1.nii","V1v","partial","rh","right_mOMV","17","4.51"
"880","perm_vsm4_V1v_rh_partial_tstat1.nii","V1v","partial","rh","right_lOMV","38","4.13"
"881","perm_vsm4_V2d_lh_pearson_tstat1.nii","V2d","pearson","lh","Unassigned","901616","0.1"
"882","perm_vsm4_V2d_lh_pearson_tstat1.nii","V2d","pearson","lh","right_lVIIIb","75","10.31"
"883","perm_vsm4_V2d_lh_pearson_tstat1.nii","V2d","pearson","lh","right_mVIIIb","159","11.62"
"884","perm_vsm4_V2d_lh_pearson_tstat1.nii","V2d","pearson","lh","left_mVIIIb","183","10.82"
"885","perm_vsm4_V2d_lh_pearson_tstat1.nii","V2d","pearson","lh","left_lVIIIb","159","8.6"
"886","perm_vsm4_V2d_lh_pearson_tstat1.nii","V2d","pearson","lh","left_VIIb","159","11.65"
"887","perm_vsm4_V2d_lh_pearson_tstat1.nii","V2d","pearson","lh","right_VIIb","124","12.1"
"888","perm_vsm4_V2d_lh_pearson_tstat1.nii","V2d","pearson","lh","left_mOMV","32","10.67"
"889","perm_vsm4_V2d_lh_pearson_tstat1.nii","V2d","pearson","lh","left_lOMV","67","8.06"
"890","perm_vsm4_V2d_lh_pearson_tstat1.nii","V2d","pearson","lh","right_mOMV","17","8.83"
"891","perm_vsm4_V2d_lh_pearson_tstat1.nii","V2d","pearson","lh","right_lOMV","38","8.09"
"892","perm_vsm4_V2d_rh_pearson_tstat1.nii","V2d","pearson","rh","Unassigned","901616","0.1"
"893","perm_vsm4_V2d_rh_pearson_tstat1.nii","V2d","pearson","rh","right_lVIIIb","75","10.26"
"894","perm_vsm4_V2d_rh_pearson_tstat1.nii","V2d","pearson","rh","right_mVIIIb","159","10.53"
"895","perm_vsm4_V2d_rh_pearson_tstat1.nii","V2d","pearson","rh","left_mVIIIb","183","10.71"
"896","perm_vsm4_V2d_rh_pearson_tstat1.nii","V2d","pearson","rh","left_lVIIIb","159","8.55"
"897","perm_vsm4_V2d_rh_pearson_tstat1.nii","V2d","pearson","rh","left_VIIb","159","11.16"
"898","perm_vsm4_V2d_rh_pearson_tstat1.nii","V2d","pearson","rh","right_VIIb","124","11.7"
"899","perm_vsm4_V2d_rh_pearson_tstat1.nii","V2d","pearson","rh","left_mOMV","32","10.48"
"900","perm_vsm4_V2d_rh_pearson_tstat1.nii","V2d","pearson","rh","left_lOMV","67","8.25"
"901","perm_vsm4_V2d_rh_pearson_tstat1.nii","V2d","pearson","rh","right_mOMV","17","8.97"
"902","perm_vsm4_V2d_rh_pearson_tstat1.nii","V2d","pearson","rh","right_lOMV","38","7.96"
"903","perm_vsm4_V2d_bilat_pearson_tstat1.nii","V2d","pearson","bilat","Unassigned","901616","0.1"
"904","perm_vsm4_V2d_bilat_pearson_tstat1.nii","V2d","pearson","bilat","right_lVIIIb","75","10.6"
"905","perm_vsm4_V2d_bilat_pearson_tstat1.nii","V2d","pearson","bilat","right_mVIIIb","159","11.43"
"906","perm_vsm4_V2d_bilat_pearson_tstat1.nii","V2d","pearson","bilat","left_mVIIIb","183","11.15"
"907","perm_vsm4_V2d_bilat_pearson_tstat1.nii","V2d","pearson","bilat","left_lVIIIb","159","8.83"
"908","perm_vsm4_V2d_bilat_pearson_tstat1.nii","V2d","pearson","bilat","left_VIIb","159","11.75"
"909","perm_vsm4_V2d_bilat_pearson_tstat1.nii","V2d","pearson","bilat","right_VIIb","124","12.27"
"910","perm_vsm4_V2d_bilat_pearson_tstat1.nii","V2d","pearson","bilat","left_mOMV","32","10.89"
"911","perm_vsm4_V2d_bilat_pearson_tstat1.nii","V2d","pearson","bilat","left_lOMV","67","8.42"
"912","perm_vsm4_V2d_bilat_pearson_tstat1.nii","V2d","pearson","bilat","right_mOMV","17","9.17"
"913","perm_vsm4_V2d_bilat_pearson_tstat1.nii","V2d","pearson","bilat","right_lOMV","38","8.3"
"914","perm_vsm4_V2d_lh_partial_tstat1.nii","V2d","partial","lh","Unassigned","901616","0.03"
"915","perm_vsm4_V2d_lh_partial_tstat1.nii","V2d","partial","lh","right_lVIIIb","75","4.65"
"916","perm_vsm4_V2d_lh_partial_tstat1.nii","V2d","partial","lh","right_mVIIIb","159","6.51"
"917","perm_vsm4_V2d_lh_partial_tstat1.nii","V2d","partial","lh","left_mVIIIb","183","4.54"
"918","perm_vsm4_V2d_lh_partial_tstat1.nii","V2d","partial","lh","left_lVIIIb","159","3.56"
"919","perm_vsm4_V2d_lh_partial_tstat1.nii","V2d","partial","lh","left_VIIb","159","6.06"
"920","perm_vsm4_V2d_lh_partial_tstat1.nii","V2d","partial","lh","right_VIIb","124","6.2"
"921","perm_vsm4_V2d_lh_partial_tstat1.nii","V2d","partial","lh","left_mOMV","32","5.78"
"922","perm_vsm4_V2d_lh_partial_tstat1.nii","V2d","partial","lh","left_lOMV","67","4.01"
"923","perm_vsm4_V2d_lh_partial_tstat1.nii","V2d","partial","lh","right_mOMV","17","4.05"
"924","perm_vsm4_V2d_lh_partial_tstat1.nii","V2d","partial","lh","right_lOMV","38","4.23"
"925","perm_vsm4_V2d_rh_partial_tstat1.nii","V2d","partial","rh","Unassigned","901616","0.07"
"926","perm_vsm4_V2d_rh_partial_tstat1.nii","V2d","partial","rh","right_lVIIIb","75","5.87"
"927","perm_vsm4_V2d_rh_partial_tstat1.nii","V2d","partial","rh","right_mVIIIb","159","4.28"
"928","perm_vsm4_V2d_rh_partial_tstat1.nii","V2d","partial","rh","left_mVIIIb","183","5.81"
"929","perm_vsm4_V2d_rh_partial_tstat1.nii","V2d","partial","rh","left_lVIIIb","159","5.12"
"930","perm_vsm4_V2d_rh_partial_tstat1.nii","V2d","partial","rh","left_VIIb","159","5.93"
"931","perm_vsm4_V2d_rh_partial_tstat1.nii","V2d","partial","rh","right_VIIb","124","6.38"
"932","perm_vsm4_V2d_rh_partial_tstat1.nii","V2d","partial","rh","left_mOMV","32","6.29"
"933","perm_vsm4_V2d_rh_partial_tstat1.nii","V2d","partial","rh","left_lOMV","67","5.59"
"934","perm_vsm4_V2d_rh_partial_tstat1.nii","V2d","partial","rh","right_mOMV","17","5.84"
"935","perm_vsm4_V2d_rh_partial_tstat1.nii","V2d","partial","rh","right_lOMV","38","4.72"
"936","perm_vsm4_V2v_lh_pearson_tstat1.nii","V2v","pearson","lh","Unassigned","901616","0.09"
"937","perm_vsm4_V2v_lh_pearson_tstat1.nii","V2v","pearson","lh","right_lVIIIb","75","9.47"
"938","perm_vsm4_V2v_lh_pearson_tstat1.nii","V2v","pearson","lh","right_mVIIIb","159","10.28"
"939","perm_vsm4_V2v_lh_pearson_tstat1.nii","V2v","pearson","lh","left_mVIIIb","183","10.44"
"940","perm_vsm4_V2v_lh_pearson_tstat1.nii","V2v","pearson","lh","left_lVIIIb","159","7.9"
"941","perm_vsm4_V2v_lh_pearson_tstat1.nii","V2v","pearson","lh","left_VIIb","159","10.15"
"942","perm_vsm4_V2v_lh_pearson_tstat1.nii","V2v","pearson","lh","right_VIIb","124","10.53"
"943","perm_vsm4_V2v_lh_pearson_tstat1.nii","V2v","pearson","lh","left_mOMV","32","8.77"
"944","perm_vsm4_V2v_lh_pearson_tstat1.nii","V2v","pearson","lh","left_lOMV","67","6.79"
"945","perm_vsm4_V2v_lh_pearson_tstat1.nii","V2v","pearson","lh","right_mOMV","17","7.36"
"946","perm_vsm4_V2v_lh_pearson_tstat1.nii","V2v","pearson","lh","right_lOMV","38","6.76"
"947","perm_vsm4_V2v_rh_pearson_tstat1.nii","V2v","pearson","rh","Unassigned","901616","0.09"
"948","perm_vsm4_V2v_rh_pearson_tstat1.nii","V2v","pearson","rh","right_lVIIIb","75","9.89"
"949","perm_vsm4_V2v_rh_pearson_tstat1.nii","V2v","pearson","rh","right_mVIIIb","159","11.39"
"950","perm_vsm4_V2v_rh_pearson_tstat1.nii","V2v","pearson","rh","left_mVIIIb","183","11.07"
"951","perm_vsm4_V2v_rh_pearson_tstat1.nii","V2v","pearson","rh","left_lVIIIb","159","8.42"
"952","perm_vsm4_V2v_rh_pearson_tstat1.nii","V2v","pearson","rh","left_VIIb","159","10.67"
"953","perm_vsm4_V2v_rh_pearson_tstat1.nii","V2v","pearson","rh","right_VIIb","124","11.68"
"954","perm_vsm4_V2v_rh_pearson_tstat1.nii","V2v","pearson","rh","left_mOMV","32","9.02"
"955","perm_vsm4_V2v_rh_pearson_tstat1.nii","V2v","pearson","rh","left_lOMV","67","6.69"
"956","perm_vsm4_V2v_rh_pearson_tstat1.nii","V2v","pearson","rh","right_mOMV","17","7.77"
"957","perm_vsm4_V2v_rh_pearson_tstat1.nii","V2v","pearson","rh","right_lOMV","38","7.45"
"958","perm_vsm4_V2v_bilat_pearson_tstat1.nii","V2v","pearson","bilat","Unassigned","901616","0.09"
"959","perm_vsm4_V2v_bilat_pearson_tstat1.nii","V2v","pearson","bilat","right_lVIIIb","75","10.37"
"960","perm_vsm4_V2v_bilat_pearson_tstat1.nii","V2v","pearson","bilat","right_mVIIIb","159","11.57"
"961","perm_vsm4_V2v_bilat_pearson_tstat1.nii","V2v","pearson","bilat","left_mVIIIb","183","11.6"
"962","perm_vsm4_V2v_bilat_pearson_tstat1.nii","V2v","pearson","bilat","left_lVIIIb","159","8.82"
"963","perm_vsm4_V2v_bilat_pearson_tstat1.nii","V2v","pearson","bilat","left_VIIb","159","11.14"
"964","perm_vsm4_V2v_bilat_pearson_tstat1.nii","V2v","pearson","bilat","right_VIIb","124","11.83"
"965","perm_vsm4_V2v_bilat_pearson_tstat1.nii","V2v","pearson","bilat","left_mOMV","32","9.43"
"966","perm_vsm4_V2v_bilat_pearson_tstat1.nii","V2v","pearson","bilat","left_lOMV","67","7.22"
"967","perm_vsm4_V2v_bilat_pearson_tstat1.nii","V2v","pearson","bilat","right_mOMV","17","8.06"
"968","perm_vsm4_V2v_bilat_pearson_tstat1.nii","V2v","pearson","bilat","right_lOMV","38","7.62"
"969","perm_vsm4_V2v_lh_partial_tstat1.nii","V2v","partial","lh","Unassigned","901616","0.05"
"970","perm_vsm4_V2v_lh_partial_tstat1.nii","V2v","partial","lh","right_lVIIIb","75","5"
"971","perm_vsm4_V2v_lh_partial_tstat1.nii","V2v","partial","lh","right_mVIIIb","159","4.55"
"972","perm_vsm4_V2v_lh_partial_tstat1.nii","V2v","partial","lh","left_mVIIIb","183","5.22"
"973","perm_vsm4_V2v_lh_partial_tstat1.nii","V2v","partial","lh","left_lVIIIb","159","4.1"
"974","perm_vsm4_V2v_lh_partial_tstat1.nii","V2v","partial","lh","left_VIIb","159","5.26"
"975","perm_vsm4_V2v_lh_partial_tstat1.nii","V2v","partial","lh","right_VIIb","124","5.05"
"976","perm_vsm4_V2v_lh_partial_tstat1.nii","V2v","partial","lh","left_mOMV","32","5.24"
"977","perm_vsm4_V2v_lh_partial_tstat1.nii","V2v","partial","lh","left_lOMV","67","4.44"
"978","perm_vsm4_V2v_lh_partial_tstat1.nii","V2v","partial","lh","right_mOMV","17","4.28"
"979","perm_vsm4_V2v_lh_partial_tstat1.nii","V2v","partial","lh","right_lOMV","38","3.54"
"980","perm_vsm4_V2v_rh_partial_tstat1.nii","V2v","partial","rh","Unassigned","901616","0.04"
"981","perm_vsm4_V2v_rh_partial_tstat1.nii","V2v","partial","rh","right_lVIIIb","75","4.5"
"982","perm_vsm4_V2v_rh_partial_tstat1.nii","V2v","partial","rh","right_mVIIIb","159","5.53"
"983","perm_vsm4_V2v_rh_partial_tstat1.nii","V2v","partial","rh","left_mVIIIb","183","4.88"
"984","perm_vsm4_V2v_rh_partial_tstat1.nii","V2v","partial","rh","left_lVIIIb","159","3.76"
"985","perm_vsm4_V2v_rh_partial_tstat1.nii","V2v","partial","rh","left_VIIb","159","5.1"
"986","perm_vsm4_V2v_rh_partial_tstat1.nii","V2v","partial","rh","right_VIIb","124","6.25"
"987","perm_vsm4_V2v_rh_partial_tstat1.nii","V2v","partial","rh","left_mOMV","32","4.91"
"988","perm_vsm4_V2v_rh_partial_tstat1.nii","V2v","partial","rh","left_lOMV","67","3.54"
